Id,Sample #,Time,parent,voltage [V],temp [C],light,adc2 [V],adc3 [V],adc4 [V],adc5 [V],adc6 [V]
11,,9/24/2015 7:22:08 AM,0,3.0323,27.273,522,1.2509,0.65211,0.51873,0.5454,0.57208
13,,9/24/2015 7:22:08 AM,0,3.0397,25.768,693,1.1113,0.58238,0.4873,0.49919,0.51701
10,,9/24/2015 7:22:10 AM,0,2.8398,29.738,712,1.2242,0.75506,0.50522,0.53576,0.57462
24,,9/24/2015 7:22:11 AM,10,2.9467,29.308,100,0.40614,0.43207,0.45223,0.47528,0.51272
53,,9/24/2015 7:22:15 AM,24,2.8593,24.691,726,1.1851,0.62328,0.49471,0.60092,0.74346
40,,9/24/2015 7:22:22 AM,20,2.7707,31.827,796,1.2567,0.74752,0.60397,0.66627,0.74481
3,,9/24/2015 7:22:26 AM,0,2.9889,29.738,747,2.0072,1.8699,1.8085,1.0693,0.66031
20,,9/24/2015 7:22:31 AM,11,2.9398,29.223,52,0.43968,0.5575,0.57187,0.95982,1.069
54,,9/24/2015 7:22:42 AM,0,2.39,-273.15,733,0.91581,1.0023,0.87376,0.90179,0.9345
255,,9/24/2015 7:22:46 AM,0,2.9261,29.824,467,1.0755,1.2128,1.0955,0.90385,0.76369
10,,9/24/2015 7:23:06 AM,0,2.8398,29.738,711,1.2214,0.75228,0.50245,0.53298,0.58017
13,,9/24/2015 7:23:07 AM,0,3.0397,25.768,731,1.1767,0.61804,0.50216,0.50216,0.52593
11,,9/24/2015 7:23:09 AM,0,3.0323,27.273,528,1.2509,0.66101,0.52762,0.55133,0.57505
24,,9/24/2015 7:23:10 AM,10,2.9398,29.308,104,0.40807,0.43393,0.45404,0.47703,0.52014
53,,9/24/2015 7:23:13 AM,24,2.8527,24.857,712,1.1573,0.62186,0.49916,0.60791,0.75292
40,,9/24/2015 7:23:21 AM,20,2.7707,31.827,794,1.2729,0.77189,0.61751,0.66627,0.74752
3,,9/24/2015 7:23:25 AM,0,2.9889,29.738,749,2.0218,1.8816,1.8173,1.0752,0.66323
20,,9/24/2015 7:23:30 AM,11,2.9398,29.223,55,0.44255,0.5575,0.57187,0.96269,1.0719
54,,9/24/2015 7:23:40 AM,0,2.3946,-273.15,734,0.91522,1.0018,0.87309,0.90118,0.93395
255,,9/24/2015 7:23:45 AM,0,2.9261,29.824,488,1.1327,1.2442,1.1212,0.92673,0.77513
10,,9/24/2015 7:24:05 AM,0,2.8398,29.738,711,1.2242,0.75506,0.508,0.54409,0.59128
11,,9/24/2015 7:24:05 AM,0,3.0323,27.273,537,1.2509,0.65211,0.51576,0.5454,0.57208
13,,9/24/2015 7:24:06 AM,0,3.0105,25.685,721,1.1389,0.58856,0.48262,0.48556,0.5091
24,,9/24/2015 7:24:07 AM,10,2.9467,29.308,110,0.40903,0.43207,0.45223,0.47528,0.5156
53,,9/24/2015 7:24:12 AM,24,2.8593,24.361,716,1.1376,0.58974,0.47514,0.5562,0.71551
40,,9/24/2015 7:24:19 AM,20,2.7707,31.915,798,1.3082,0.79627,0.62835,0.66627,0.74481
3,,9/24/2015 7:24:23 AM,0,2.9889,29.738,750,2.0247,1.8816,1.8173,1.0781,0.66323
20,,9/24/2015 7:24:34 AM,11,2.9398,29.223,56,0.4368,0.56324,0.57187,0.97131,1.0776
54,,9/24/2015 7:24:40 AM,0,2.39,-273.15,738,0.91815,1.0046,0.87376,0.89946,0.93216
255,,9/24/2015 7:24:44 AM,0,2.9261,29.738,490,1.1212,1.2328,1.1041,0.90099,0.75797
10,,9/24/2015 7:25:03 AM,0,2.8398,29.738,716,1.2353,0.75784,0.50522,0.53576,0.57462
11,,9/24/2015 7:25:04 AM,0,3.0323,27.273,540,1.2627,0.66693,0.52466,0.55133,0.57801
13,,9/24/2015 7:25:04 AM,0,3.0397,25.768,724,1.1618,0.60318,0.49324,0.50216,0.51999
24,,9/24/2015 7:25:07 AM,10,2.9467,29.308,114,0.41479,0.43207,0.45223,0.47528,0.5156
53,,9/24/2015 7:25:10 AM,24,2.8724,23.456,718,1.1428,0.59806,0.48013,0.54752,0.7216
40,,9/24/2015 7:25:17 AM,20,2.7707,31.827,798,1.2702,0.77189,0.62293,0.66627,0.7421
3,,9/24/2015 7:25:22 AM,0,2.9889,29.738,748,2.0189,1.8816,1.8173,1.0781,0.66323
20,,9/24/2015 7:25:26 AM,11,2.9398,29.223,56,0.43968,0.56324,0.57761,0.97706,1.0834
54,,9/24/2015 7:25:38 AM,0,2.39,-273.15,736,0.91581,1.0046,0.87376,0.89712,0.93216
255,,9/24/2015 7:26:02 AM,0,2.9261,29.824,492,1.1241,1.2356,1.1098,0.90671,0.76369
13,,9/24/2015 7:26:02 AM,0,3.0397,25.768,725,1.1707,0.6121,0.49622,0.50513,0.52593
10,,9/24/2015 7:26:03 AM,0,2.8398,29.738,713,1.2353,0.76061,0.51078,0.54131,0.58573
11,,9/24/2015 7:26:03 AM,0,2.9747,27.273,544,1.2242,0.65426,0.49724,0.5205,0.54667
24,,9/24/2015 7:26:06 AM,10,2.9398,29.308,118,0.41381,0.43105,0.45117,0.47416,0.51439
53,,9/24/2015 7:26:10 AM,24,2.8724,22.636,724,1.1652,0.6121,0.48856,0.55313,0.73283
40,,9/24/2015 7:26:20 AM,20,2.7707,31.827,800,1.2513,0.74752,0.60126,0.66627,0.7421
3,,9/24/2015 7:26:20 AM,0,2.9889,29.738,751,2.0277,1.8845,1.8202,1.0781,0.66615
20,,9/24/2015 7:26:26 AM,11,2.9261,29.223,60,0.44048,0.56061,0.58063,0.98393,1.0869
54,,9/24/2015 7:26:36 AM,0,2.39,-273.15,738,0.91581,1.0046,0.87376,0.89946,0.93216
255,,9/24/2015 7:26:41 AM,0,2.9261,29.824,498,1.1327,1.2385,1.1098,0.90671,0.76083
10,,9/24/2015 7:27:01 AM,0,2.8398,29.738,714,1.2325,0.75784,0.508,0.53576,0.58295
11,,9/24/2015 7:27:01 AM,0,2.9747,27.273,548,1.2242,0.66008,0.50015,0.51469,0.54376
13,,9/24/2015 7:27:01 AM,0,3.0397,25.768,732,1.1767,0.61507,0.49919,0.50513,0.52593
24,,9/24/2015 7:27:04 AM,10,2.9398,29.308,118,0.41381,0.43105,0.45117,0.47416,0.51439
53,,9/24/2015 7:27:09 AM,24,2.8724,22.391,724,1.168,0.61771,0.49417,0.57279,0.75249
40,,9/24/2015 7:27:15 AM,20,2.7707,31.827,800,1.2296,0.72856,0.59043,0.66627,0.7421
3,,9/24/2015 7:27:18 AM,0,2.9889,29.738,752,2.0306,1.8903,1.8261,1.081,0.66323
20,,9/24/2015 7:27:24 AM,11,2.9398,29.223,59,0.44255,0.5575,0.58049,0.97706,1.0863
54,,9/24/2015 7:27:35 AM,0,2.39,-273.15,739,0.91815,1.0069,0.87376,0.89712,0.92983
255,,9/24/2015 7:27:39 AM,0,2.9261,29.738,505,1.167,1.2614,1.1269,0.92387,0.77227
10,,9/24/2015 7:27:59 AM,0,2.8398,29.738,713,1.2325,0.75784,0.508,0.53576,0.58017
11,,9/24/2015 7:28:00 AM,0,3.0323,27.273,553,1.2598,0.66397,0.51873,0.54837,0.57801
24,,9/24/2015 7:28:03 AM,10,2.9467,29.308,122,0.41767,0.43495,0.45511,0.47816,0.5156
53,,9/24/2015 7:28:06 AM,24,2.8724,22.227,725,1.1765,0.62333,0.49136,0.56998,0.75249
40,,9/24/2015 7:28:15 AM,20,2.7707,31.739,797,1.2025,0.71773,0.5796,0.66356,0.7421
3,,9/24/2015 7:28:17 AM,0,2.9889,29.738,750,2.0247,1.8845,1.8202,1.0781,0.66907
20,,9/24/2015 7:28:24 AM,11,2.9398,29.223,61,0.44255,0.5575,0.58336,0.9828,1.092
54,,9/24/2015 7:28:33 AM,0,2.39,-273.15,739,0.91815,1.0069,0.87376,0.89712,0.92983
255,,9/24/2015 7:28:43 AM,0,2.9261,29.738,507,1.167,1.2642,1.1327,0.93531,0.77799
10,,9/24/2015 7:28:57 AM,0,2.8398,29.738,719,1.2464,0.76339,0.508,0.53853,0.58295
13,,9/24/2015 7:28:58 AM,0,3.0397,25.768,743,1.1915,0.61804,0.49324,0.50216,0.51701
11,,9/24/2015 7:28:59 AM,0,3.0323,27.273,559,1.2657,0.66693,0.51873,0.54837,0.57505
24,,9/24/2015 7:29:02 AM,10,2.9398,29.308,125,0.41669,0.43393,0.45117,0.47416,0.51727
53,,9/24/2015 7:29:05 AM,24,2.8724,22.227,731,1.1849,0.62614,0.50259,0.56998,0.7581
40,,9/24/2015 7:29:11 AM,20,2.7707,31.739,798,1.1863,0.70418,0.56606,0.66627,0.7421
3,,9/24/2015 7:29:16 AM,0,2.9889,29.738,753,2.0335,1.8933,1.829,1.084,0.66615
20,,9/24/2015 7:29:22 AM,11,2.9398,29.223,63,0.4483,0.56037,0.58049,0.97993,1.0891
54,,9/24/2015 7:29:32 AM,0,2.39,-273.15,738,0.91581,1.0046,0.87376,0.89712,0.92749
255,,9/24/2015 7:29:57 AM,0,2.9261,29.738,511,1.1813,1.27,1.1355,0.93531,0.77799
11,,9/24/2015 7:29:57 AM,0,3.0323,27.273,566,1.2627,0.66693,0.52169,0.54837,0.57801
10,,9/24/2015 7:29:58 AM,0,2.8206,29.652,718,1.238,0.76099,0.50732,0.5349,0.57901
13,,9/24/2015 7:29:58 AM,0,3.0397,25.768,742,1.1885,0.61507,0.49324,0.50216,0.51999
24,,9/24/2015 7:30:00 AM,10,2.9467,29.308,127,0.42055,0.43495,0.45511,0.47816,0.51848
53,,9/24/2015 7:30:03 AM,24,2.8724,21.9,735,1.1877,0.64298,0.49979,0.56717,0.7581
40,,9/24/2015 7:30:10 AM,20,2.7707,31.651,800,1.1809,0.69064,0.56606,0.66627,0.7421
3,,9/24/2015 7:30:14 AM,0,2.9889,29.738,750,2.0043,1.8787,1.8144,1.0547,0.63985
20,,9/24/2015 7:30:21 AM,11,2.9398,29.223,64,0.44542,0.5575,0.58336,0.97993,1.0891
54,,9/24/2015 7:30:32 AM,0,2.39,-273.15,740,0.91581,1.0069,0.87376,0.89712,0.92749
255,,9/24/2015 7:30:36 AM,0,2.9261,29.738,513,1.1813,1.27,1.1355,0.93531,0.78085
10,,9/24/2015 7:30:55 AM,0,2.8398,29.652,715,1.2409,0.76616,0.51355,0.54131,0.58573
13,,9/24/2015 7:30:56 AM,0,3.0397,25.768,739,1.1856,0.61507,0.49324,0.49919,0.51404
11,,9/24/2015 7:30:56 AM,0,3.0323,27.273,571,1.2598,0.66693,0.51873,0.5454,0.57208
24,,9/24/2015 7:30:58 AM,10,2.9398,29.308,129,0.41956,0.43393,0.45404,0.47416,0.51439
53,,9/24/2015 7:31:02 AM,24,2.8724,21.9,729,1.1765,0.62614,0.49698,0.55875,0.75249
40,,9/24/2015 7:31:09 AM,20,2.7707,31.651,800,1.17,0.6771,0.55522,0.65543,0.7421
3,,9/24/2015 7:31:13 AM,0,2.9889,29.738,750,2.0277,1.8903,1.8261,1.081,0.66615
20,,9/24/2015 7:31:19 AM,11,2.9398,29.223,65,0.44542,0.5575,0.58049,0.97418,1.0863
54,,9/24/2015 7:31:30 AM,0,2.39,-273.15,740,0.91581,1.0069,0.87376,0.89478,0.92516
255,,9/24/2015 7:31:34 AM,0,2.9261,29.738,521,1.187,1.2728,1.1355,0.93531,0.77799
10,,9/24/2015 7:31:53 AM,0,2.8398,29.652,715,1.2381,0.76061,0.508,0.53853,0.58017
11,,9/24/2015 7:31:54 AM,0,3.0323,27.273,578,1.2746,0.67286,0.52466,0.54837,0.57208
13,,9/24/2015 7:31:54 AM,0,3.0397,25.768,753,1.2093,0.62695,0.49622,0.50216,0.51701
24,,9/24/2015 7:31:57 AM,10,2.9398,29.308,140,0.42243,0.43393,0.45117,0.47416,0.51439
53,,9/24/2015 7:32:01 AM,24,2.8724,21.573,720,1.1568,0.61491,0.49136,0.5419,0.74968
40,,9/24/2015 7:32:08 AM,20,2.7707,31.651,799,1.1592,0.66897,0.5471,0.65272,0.7421
3,,9/24/2015 7:32:12 AM,0,2.9889,29.738,750,2.0306,1.8903,1.8261,1.084,0.66907
20,,9/24/2015 7:32:17 AM,11,2.9398,29.223,68,0.44542,0.56037,0.58336,0.98855,1.0978
54,,9/24/2015 7:32:28 AM,0,2.39,-273.15,739,0.91347,1.0023,0.87142,0.89478,0.92516
255,,9/24/2015 7:32:33 AM,0,2.9261,29.824,520,1.187,1.2757,1.1384,0.93817,0.78085
10,,9/24/2015 7:32:53 AM,0,2.8398,29.652,718,1.2436,0.76894,0.51355,0.54131,0.58295
11,,9/24/2015 7:32:53 AM,0,3.0323,27.273,583,1.2687,0.6699,0.52466,0.5454,0.57505
13,,9/24/2015 7:32:53 AM,0,3.0397,25.768,746,1.1975,0.62101,0.49324,0.50216,0.51999
24,,9/24/2015 7:32:55 AM,10,2.9467,29.308,131,0.42055,0.43495,0.45223,0.47528,0.51848
53,,9/24/2015 7:32:59 AM,24,2.8724,21.655,719,1.1456,0.60648,0.49136,0.5419,0.74968
40,,9/24/2015 7:33:07 AM,20,2.7707,31.563,798,1.1565,0.65814,0.53897,0.65272,0.74481
3,,9/24/2015 7:33:11 AM,0,2.9889,29.738,753,2.0364,1.8991,1.8348,1.0898,0.67491
20,,9/24/2015 7:33:16 AM,11,2.9398,29.223,68,0.44542,0.56037,0.58336,0.98568,1.0949
54,,9/24/2015 7:33:27 AM,0,2.39,-273.15,740,0.91581,1.0069,0.87376,0.89478,0.92282
255,,9/24/2015 7:33:31 AM,0,2.9261,29.738,522,1.207,1.2843,1.1441,0.94389,0.78371
10,,9/24/2015 7:33:51 AM,0,2.8398,29.652,717,1.2492,0.77172,0.5191,0.54686,0.5885
13,,9/24/2015 7:33:52 AM,0,3.0397,25.768,758,1.2123,0.62398,0.49324,0.49919,0.51404
11,,9/24/2015 7:33:52 AM,0,3.0323,27.273,586,1.2716,0.6699,0.51873,0.5454,0.57208
24,,9/24/2015 7:33:54 AM,10,2.9398,29.308,130,0.43105,0.43393,0.45404,0.47416,0.51727
53,,9/24/2015 7:33:57 AM,24,2.8724,21.41,726,1.1765,0.62614,0.49979,0.54752,0.76091
40,,9/24/2015 7:34:04 AM,20,2.7707,31.563,798,1.1484,0.65543,0.54168,0.65272,0.74481
3,,9/24/2015 7:34:09 AM,0,2.9889,29.738,750,2.0277,1.8903,1.8261,1.084,0.67491
20,,9/24/2015 7:34:13 AM,11,2.9398,29.223,68,0.44542,0.5575,0.58049,0.97993,1.0891
54,,9/24/2015 7:34:26 AM,0,2.39,-273.15,739,0.91347,1.0046,0.87142,0.89245,0.92282
255,,9/24/2015 7:34:30 AM,0,2.9261,29.824,525,1.2099,1.2843,1.1412,0.94103,0.78085
10,,9/24/2015 7:34:49 AM,0,2.8398,29.652,717,1.252,0.77172,0.51633,0.54686,0.5885
13,,9/24/2015 7:34:50 AM,0,3.0397,25.768,716,1.1499,0.59724,0.49324,0.50216,0.51999
24,,9/24/2015 7:34:52 AM,10,2.9398,29.308,124,0.41669,0.43393,0.45117,0.47416,0.51727
53,,9/24/2015 7:34:57 AM,24,2.8724,21.491,722,1.1624,0.61771,0.49136,0.5419,0.75529
40,,9/24/2015 7:35:04 AM,20,2.7707,31.563,799,1.1484,0.64731,0.53355,0.65543,0.74752
3,,9/24/2015 7:35:08 AM,0,2.9889,29.738,751,2.0335,1.8933,1.829,1.0869,0.67199
20,,9/24/2015 7:35:13 AM,11,2.9398,29.223,65,0.4483,0.56324,0.58336,0.9828,1.0891
54,,9/24/2015 7:35:24 AM,0,2.39,-273.15,742,0.91581,1.0069,0.87376,0.89245,0.92282
255,,9/24/2015 7:35:28 AM,0,2.9261,29.824,522,1.2042,1.2843,1.1441,0.94389,0.78657
10,,9/24/2015 7:35:47 AM,0,2.8398,29.738,717,1.2464,0.77172,0.51633,0.54686,0.5885
11,,9/24/2015 7:35:48 AM,0,3.0323,27.273,595,1.2716,0.67583,0.52466,0.5454,0.57505
13,,9/24/2015 7:35:49 AM,0,3.0397,25.768,758,1.2153,0.62993,0.49622,0.50216,0.51701
24,,9/24/2015 7:35:51 AM,10,2.9398,29.308,140,0.42243,0.43393,0.45117,0.47416,0.51727
53,,9/24/2015 7:35:55 AM,24,2.8724,21.655,734,1.1905,0.63175,0.49698,0.55875,0.76372
40,,9/24/2015 7:36:02 AM,20,2.7707,31.475,801,1.1484,0.6446,0.53626,0.65543,0.75023
3,,9/24/2015 7:36:06 AM,0,2.9889,29.738,753,2.0364,1.8991,1.8348,1.0898,0.67199
20,,9/24/2015 7:36:11 AM,11,2.9398,29.223,72,0.4483,0.56324,0.58336,0.98568,1.0949
54,,9/24/2015 7:36:23 AM,0,2.39,-273.15,744,0.91581,1.0093,0.87376,0.89245,0.92282
255,,9/24/2015 7:36:27 AM,0,2.9261,29.824,534,1.2156,1.2871,1.1412,0.93817,0.77799
10,,9/24/2015 7:36:46 AM,0,2.8398,29.652,645,1.1409,0.71897,0.51078,0.54686,0.5885
11,,9/24/2015 7:36:47 AM,0,3.0323,27.189,588,1.3013,0.68768,0.52762,0.54837,0.57801
13,,9/24/2015 7:36:47 AM,0,3.0397,25.685,763,1.2242,0.63587,0.49919,0.50216,0.52296
24,,9/24/2015 7:36:50 AM,10,2.9398,29.308,139,0.42243,0.43393,0.45404,0.47703,0.52301
53,,9/24/2015 7:36:53 AM,24,2.8593,22.391,728,1.1851,0.63725,0.50309,0.59253,0.77141
40,,9/24/2015 7:37:00 AM,20,2.7707,31.563,799,1.1457,0.64189,0.52814,0.63918,0.73398
3,,9/24/2015 7:37:05 AM,0,2.9889,29.738,350,0.99046,0.97293,0.97293,0.62817,0.55512
20,,9/24/2015 7:37:10 AM,11,2.9398,29.223,72,0.4483,0.56037,0.58336,0.9828,1.092
54,,9/24/2015 7:37:21 AM,0,2.3946,-273.15,899,1.0627,1.1165,0.92692,0.92224,0.93629
255,,9/24/2015 7:37:26 AM,0,2.9261,29.824,522,1.1784,1.2671,1.1241,0.91815,0.76655
10,,9/24/2015 7:37:45 AM,0,2.8398,29.652,322,0.64125,0.56907,0.48302,0.53853,0.58573
13,,9/24/2015 7:37:46 AM,0,3.0397,25.685,751,1.2093,0.62993,0.50216,0.49919,0.52296
11,,9/24/2015 7:37:47 AM,0,3.0323,27.189,600,1.319,0.69658,0.52762,0.54837,0.57801
24,,9/24/2015 7:37:49 AM,10,2.9398,29.308,135,0.43105,0.43393,0.45404,0.47703,0.52014
53,,9/24/2015 7:37:53 AM,24,2.8593,22.964,727,1.1823,0.64284,0.50589,0.60092,0.76582
40,,9/24/2015 7:37:59 AM,20,2.7707,31.563,797,1.1484,0.64731,0.53355,0.65272,0.7421
3,,9/24/2015 7:38:04 AM,0,2.9889,29.738,356,1.0021,0.98462,0.98754,0.63109,0.55805
20,,9/24/2015 7:38:08 AM,11,2.9398,29.308,70,0.4483,0.5575,0.58049,0.97706,1.0863
54,,9/24/2015 7:38:19 AM,0,2.39,-273.15,338,0.54668,0.79666,0.7733,0.83638,0.89245
255,,9/24/2015 7:38:24 AM,0,2.9261,29.824,524,1.1956,1.2757,1.1355,0.92959,0.77513
10,,9/24/2015 7:38:44 AM,0,2.8398,29.652,322,0.64125,0.56629,0.47746,0.53576,0.58017
13,,9/24/2015 7:38:45 AM,0,3.0397,25.685,756,1.2123,0.62695,0.49622,0.50216,0.52296
11,,9/24/2015 7:38:45 AM,0,3.0323,27.273,606,1.3102,0.69361,0.52762,0.55133,0.57801
24,,9/24/2015 7:38:47 AM,10,2.9398,29.308,139,0.42243,0.43393,0.45117,0.47416,0.51439
53,,9/24/2015 7:38:51 AM,24,2.8593,23.374,727,1.1823,0.62607,0.5003,0.59533,0.75744
40,,9/24/2015 7:38:58 AM,20,2.7646,31.651,799,1.1674,0.6702,0.54319,0.65399,0.74317
3,,9/24/2015 7:39:01 AM,0,2.9889,29.738,358,1.0051,0.98754,0.99046,0.62817,0.55512
20,,9/24/2015 7:39:06 AM,11,2.9398,29.308,72,0.4483,0.5575,0.58336,0.97706,1.0863
54,,9/24/2015 7:39:20 AM,0,2.3946,-273.15,358,0.56879,0.80521,0.7818,0.84266,0.89884
255,,9/24/2015 7:39:23 AM,0,2.9261,29.824,529,1.1813,1.2557,1.1155,0.90385,0.74653
10,,9/24/2015 7:39:43 AM,0,2.8398,29.652,330,0.64402,0.56074,0.47746,0.53021,0.57462
13,,9/24/2015 7:39:44 AM,0,3.0105,25.685,769,1.2124,0.62387,0.48556,0.48262,0.5091
11,,9/24/2015 7:39:45 AM,0,3.0323,27.189,614,1.319,0.69658,0.52762,0.54837,0.57208
24,,9/24/2015 7:39:46 AM,10,2.9398,29.308,146,0.42531,0.43393,0.45117,0.47416,0.51439
53,,9/24/2015 7:39:49 AM,24,2.8593,23.703,729,1.1907,0.64005,0.4975,0.60092,0.75744
40,,9/24/2015 7:39:57 AM,20,2.7707,31.651,796,1.1754,0.68522,0.55522,0.65543,0.74481
3,,9/24/2015 7:40:01 AM,0,2.9889,29.738,372,1.0401,1.0138,1.0109,0.63401,0.55805
20,,9/24/2015 7:40:14 AM,11,2.9398,29.308,78,0.45117,0.56612,0.58336,0.97993,1.0891
54,,9/24/2015 7:40:17 AM,0,2.39,-273.15,368,0.57238,0.80834,0.78264,0.84105,0.89478
255,,9/24/2015 7:40:22 AM,0,2.9261,29.824,533,1.2013,1.2757,1.1327,0.92387,0.76941
10,,9/24/2015 7:40:41 AM,0,2.8398,29.652,334,0.6468,0.56352,0.47469,0.53021,0.57462
11,,9/24/2015 7:40:41 AM,0,3.0323,27.189,618,1.3131,0.69954,0.53058,0.54837,0.56023
13,,9/24/2015 7:40:42 AM,0,3.0397,25.685,779,1.248,0.64478,0.49919,0.50216,0.49919
24,,9/24/2015 7:40:46 AM,10,2.9398,29.308,149,0.42818,0.43393,0.45117,0.47416,0.51439
53,,9/24/2015 7:40:48 AM,24,2.8527,24.032,728,1.1991,0.64417,0.51589,0.60234,0.71109
40,,9/24/2015 7:40:56 AM,20,2.7707,31.739,797,1.189,0.69064,0.56606,0.65002,0.7421
3,,9/24/2015 7:40:59 AM,0,2.9889,29.738,370,1.0343,1.008,1.008,0.63401,0.5522
20,,9/24/2015 7:41:04 AM,11,2.9398,29.308,73,0.4483,0.56037,0.58049,0.97131,1.0805
54,,9/24/2015 7:41:16 AM,0,2.39,-273.15,373,0.58173,0.81535,0.78965,0.84806,0.90179
255,,9/24/2015 7:41:21 AM,0,2.9261,29.824,537,1.2042,1.2757,1.1298,0.92387,0.76941
10,,9/24/2015 7:41:39 AM,0,2.8398,29.652,340,0.65235,0.56352,0.47469,0.53021,0.57185
13,,9/24/2015 7:41:40 AM,0,3.0397,25.685,759,1.2153,0.62695,0.49324,0.49919,0.51701
11,,9/24/2015 7:41:41 AM,0,3.0323,27.189,621,1.319,0.69954,0.52762,0.54837,0.57505
24,,9/24/2015 7:41:43 AM,10,2.9398,29.308,153,0.43105,0.43393,0.45404,0.47416,0.51439
53,,9/24/2015 7:41:47 AM,24,2.8593,24.279,720,1.1739,0.62328,0.4975,0.60092,0.75185
40,,9/24/2015 7:41:55 AM,20,2.7707,31.739,794,1.2107,0.71231,0.5796,0.65543,0.74481
3,,9/24/2015 7:41:58 AM,0,2.9889,29.738,377,1.046,1.0197,1.0138,0.63401,0.5522
20,,9/24/2015 7:42:03 AM,11,2.9398,29.308,77,0.4483,0.5575,0.58336,0.97993,1.0891
54,,9/24/2015 7:42:15 AM,0,2.39,-273.15,375,0.57238,0.81068,0.78498,0.84105,0.89478
255,,9/24/2015 7:42:18 AM,0,2.9261,29.824,534,1.2185,1.29,1.1441,0.94103,0.77799
10,,9/24/2015 7:42:38 AM,0,2.8398,29.652,335,0.6468,0.55519,0.47191,0.52466,0.56907
11,,9/24/2015 7:42:39 AM,0,3.0323,27.189,616,1.3072,0.69065,0.52762,0.54837,0.57208
13,,9/24/2015 7:42:39 AM,0,3.0105,25.685,773,1.2271,0.65918,0.4885,0.49144,0.50616
24,,9/24/2015 7:42:42 AM,10,2.9398,29.308,148,0.42818,0.4368,0.45404,0.47703,0.51439
53,,9/24/2015 7:42:45 AM,24,2.8593,24.526,722,1.1851,0.62887,0.4975,0.60651,0.74905
40,,9/24/2015 7:42:52 AM,20,2.7707,31.739,794,1.2323,0.74481,0.60126,0.66356,0.74481
3,,9/24/2015 7:42:56 AM,0,2.9889,29.738,361,1.0138,0.99046,0.9963,0.62817,0.54928
20,,9/24/2015 7:43:01 AM,11,2.9261,29.308,75,0.44906,0.56061,0.58063,0.98107,1.0898
54,,9/24/2015 7:43:13 AM,0,2.39,-273.15,351,0.55369,0.80367,0.78498,0.84105,0.89478
255,,9/24/2015 7:43:17 AM,0,2.9261,29.824,507,1.1699,1.2614,1.1269,0.92959,0.77513
11,,9/24/2015 7:43:37 AM,0,3.0323,27.189,573,1.2331,0.65211,0.52169,0.5454,0.57505
13,,9/24/2015 7:43:37 AM,0,3.0397,25.685,719,1.1559,0.60021,0.49324,0.50216,0.51999
10,,9/24/2015 7:43:37 AM,0,2.8398,29.652,311,0.62737,0.55241,0.46914,0.52466,0.56629
24,,9/24/2015 7:43:41 AM,10,2.9398,29.308,121,0.41669,0.43393,0.45404,0.47703,0.51727
53,,9/24/2015 7:43:43 AM,24,2.8593,24.691,730,1.1935,0.64005,0.5003,0.61489,0.75744
40,,9/24/2015 7:43:51 AM,20,2.7707,31.827,797,1.2621,0.76918,0.60939,0.66085,0.74481
3,,9/24/2015 7:43:57 AM,0,2.9961,29.738,343,0.98111,0.96647,0.97233,0.62381,0.5506
20,,9/24/2015 7:44:00 AM,11,2.9398,29.308,61,0.44542,0.56324,0.58911,1,1.1064
54,,9/24/2015 7:44:12 AM,0,2.3946,-273.15,349,0.54773,0.80287,0.78414,0.84032,0.89415
255,,9/24/2015 7:44:16 AM,0,2.9261,29.824,496,1.1355,1.2442,1.1155,0.92101,0.76941
10,,9/24/2015 7:44:35 AM,0,2.8398,29.652,323,0.63569,0.55519,0.47191,0.53298,0.5885
13,,9/24/2015 7:44:36 AM,0,3.0397,25.685,751,1.2064,0.62101,0.49324,0.49919,0.51701
11,,9/24/2015 7:44:37 AM,0,3.0323,27.189,582,1.242,0.65508,0.51873,0.54837,0.57505
24,,9/24/2015 7:44:39 AM,10,2.9398,29.308,134,0.43105,0.43393,0.45117,0.47416,0.51439
53,,9/24/2015 7:44:44 AM,24,2.8593,24.857,723,1.1711,0.62328,0.4975,0.6093,0.75185
40,,9/24/2015 7:44:50 AM,20,2.7707,31.827,797,1.3,0.78544,0.62293,0.66627,0.74481
3,,9/24/2015 7:44:53 AM,0,2.9889,29.738,380,1.0518,1.0255,1.0197,0.63693,0.54928
20,,9/24/2015 7:44:59 AM,11,2.9261,29.308,77,0.4462,0.55775,0.58636,0.99823,1.1069
54,,9/24/2015 7:45:10 AM,0,2.39,-273.15,368,0.56771,0.81068,0.78498,0.83871,0.89245
255,,9/24/2015 7:45:14 AM,0,2.9261,29.824,526,1.2156,1.2871,1.147,0.94675,0.78371
10,,9/24/2015 7:45:34 AM,0,2.8398,29.652,345,0.65513,0.55519,0.46914,0.52188,0.56629
13,,9/24/2015 7:45:36 AM,0,3.0397,25.602,792,1.2658,0.65667,0.50216,0.49622,0.51701
11,,9/24/2015 7:45:37 AM,0,3.0323,27.189,630,1.3102,0.69361,0.52762,0.54837,0.57208
24,,9/24/2015 7:45:37 AM,10,2.9124,29.308,158,0.43274,0.43559,0.45267,0.47544,0.52384
53,,9/24/2015 7:45:41 AM,24,2.8724,24.444,729,1.1765,0.61491,0.48575,0.56717,0.72441
40,,9/24/2015 7:45:48 AM,20,2.7707,31.915,800,1.319,0.80981,0.64189,0.67168,0.74752
3,,9/24/2015 7:45:52 AM,0,2.9889,29.738,385,1.0693,1.0372,1.0314,0.63985,0.55512
